source_path,condition_key,title,relation_type,legacy_field_path,legacy_value_exact,authored_read_exact,legacy_targets_in_source_order,resolved_canonical_ids,resolution_basis,resolution_state,target_count_before,target_count_after,semantic_change,reviewer,reviewed_on,determination_id
Reality_Mechanics/1_First/Resolution Conditions/Failure.md,first.failure,Failure,traces,conditions.traces,"[""[[Resolution]]"",""[[Bearing]]""]","","[""Resolution"",""Bearing""]","[""first.resolution"",""first.bearing""]",exact-title,resolved,2,2,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Failure.md,first.failure,Failure,nests,conditions.nests,"""under first-order resolution — absence, repair, harm, or disorder may follow but failure names the loss of supportable bearing""","under first-order resolution — absence, repair, harm, or disorder may follow but failure names the loss of supportable bearing",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Failure.md,first.failure,Failure,reads,conditions.reads,"""where bearing resolves as loss of support, collapse, break, or inability to continue under the strain it bears""","where bearing resolves as loss of support, collapse, break, or inability to continue under the strain it bears",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Failure.md,first.failure,Failure,carries,conditions.carries,[],No demonstrated downstream carry is currently determined.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Hold.md,first.hold,Hold,needs,needs,"[""[[Resolution]]""]","","[""Resolution""]","[""first.resolution""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Hold.md,first.hold,Hold,holds,conditions.holds,"""[[Resolution]] — bearing must be determined at the current scope before it can remain supportable""",[[Resolution]] — bearing must be determined at the current scope before it can remain supportable,"[""Resolution""]","[""first.resolution""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Hold.md,first.hold,Hold,pairs,conditions.pairs,"""[[Release]] — Hold maintains a resolved condition in place; Release lets it go. Each requires the other to be locatable.""",[[Release]] — Hold maintains a resolved condition in place; Release lets it go. Each requires the other to be locatable.,"[""Release""]","[""first.release""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Hold.md,first.hold,Hold,traces,conditions.traces,"[""[[Resolution]]""]","","[""Resolution""]","[""first.resolution""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Hold.md,first.hold,Hold,nests,conditions.nests,"""under first-order resolution, remaining present through whatever it supports without being carrying itself""","under first-order resolution, remaining present through whatever it supports without being carrying itself",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Hold.md,first.hold,Hold,reads,conditions.reads,"""where resolved bearing stays together enough to remain available for reading, support, and the carrying that continues through it""","where resolved bearing stays together enough to remain available for reading, support, and the carrying that continues through it",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Hold.md,first.hold,Hold,carries,conditions.carries,"[""[[Carry]]"",""[[Trace]]"",""[[First Order Crossing|Threshold (First → Second)]]"",""[[Carrying]]"",""[[Read]]"",""[[Retain]]""]","","[""Carry"",""Trace"",""First Order Crossing"",""Carrying"",""Read"",""Retain""]","[""first.carry"",""first.trace"",""first.first-order-crossing"",""second.carrying"",""first.read"",""second.retain""]",exact-title,resolved,6,6,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Release.md,first.release,Release,needs,needs,"[""[[Resolution]]"",""[[Bearing]]"",""[[Strain]]""]","","[""Resolution"",""Bearing"",""Strain""]","[""first.resolution"",""first.bearing"",""first.strain""]",exact-title,resolved,3,3,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Release.md,first.release,Release,holds,conditions.holds,"""[[Resolution]], [[Bearing]], and [[Strain]] — strain must be present, borne, and determined as leaving the bearing condition""","[[Resolution]], [[Bearing]], and [[Strain]] — strain must be present, borne, and determined as leaving the bearing condition","[""Resolution"",""Bearing"",""Strain""]","[""first.resolution"",""first.bearing"",""first.strain""]",exact-title,resolved,3,3,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Release.md,first.release,Release,pairs,conditions.pairs,"""[[Hold]] and [[Retain]] — Release lets a resolved condition go; Hold maintains it in place; Retain keeps pressure within a carrying relation. Release is readable against both what was held and what could be retained.""",[[Hold]] and [[Retain]] — Release lets a resolved condition go; Hold maintains it in place; Retain keeps pressure within a carrying relation. Release is readable against both what was held and what could be retained.,"[""Hold"",""Retain""]","[""first.hold"",""second.retain""]",exact-title,resolved,2,2,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Release.md,first.release,Release,traces,conditions.traces,"[""[[Resolution]]"",""[[Bearing]]"",""[[Strain]]""]","","[""Resolution"",""Bearing"",""Strain""]","[""first.resolution"",""first.bearing"",""first.strain""]",exact-title,resolved,3,3,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Release.md,first.release,Release,nests,conditions.nests,"""under first-order resolution — can open later decoupling where the released condition no longer remains coupled""",under first-order resolution — can open later decoupling where the released condition no longer remains coupled,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Release.md,first.release,Release,reads,conditions.reads,"""where strain is resolved by being let out, discharged, or no longer retained in the bearing condition""","where strain is resolved by being let out, discharged, or no longer retained in the bearing condition",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Release.md,first.release,Release,carries,conditions.carries,"[""[[Decoupling]]"",""[[Recarry]]"",""[[Balance]]"",""[[Decommissioning]]""]","","[""Decoupling"",""Recarry"",""Balance"",""Decommissioning""]","[""second.decoupling"",""second.recarry"",""second.balance"",""practice.composting""]",exact-title,resolved,4,4,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Shift.md,first.shift,Shift,needs,needs,"[""[[Resolution]]"",""[[Orientation]]""]","","[""Resolution"",""Orientation""]","[""first.resolution"",""first.orientation""]",exact-title,resolved,2,2,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Shift.md,first.shift,Shift,holds,conditions.holds,"""[[Resolution]] and [[Orientation]] — bearing must be determined and orientation available before reorientation can be read""",[[Resolution]] and [[Orientation]] — bearing must be determined and orientation available before reorientation can be read,"[""Resolution"",""Orientation""]","[""first.resolution"",""first.orientation""]",exact-title,resolved,2,2,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Shift.md,first.shift,Shift,pairs,conditions.pairs,"""[[Yield]] — shift changes orientation-direction without giving under strain; yield gives under strain without failing""",[[Yield]] — shift changes orientation-direction without giving under strain; yield gives under strain without failing,"[""Yield""]","[""first.yield""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Shift.md,first.shift,Shift,traces,conditions.traces,"[""[[Resolution]]"",""[[Orientation]]""]","","[""Resolution"",""Orientation""]","[""first.resolution"",""first.orientation""]",exact-title,resolved,2,2,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Shift.md,first.shift,Shift,nests,conditions.nests,"""under first-order resolution as reorientation without loss — may return to [[Threshold]] where the new orientation makes a change-limit readable""",under first-order resolution as reorientation without loss — may return to [[Threshold]] where the new orientation makes a change-limit readable,"[""Threshold""]","[""first.threshold""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Shift.md,first.shift,Shift,reads,conditions.reads,"""where resolved bearing relocates its orientation rather than staying, giving, exiting, or failing — where the condition has changed direction while remaining itself""","where resolved bearing relocates its orientation rather than staying, giving, exiting, or failing — where the condition has changed direction while remaining itself",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Shift.md,first.shift,Shift,carries,conditions.carries,"[""[[Threshold]]"",""[[Adaptation]]""]","","[""Threshold"",""Adaptation""]","[""first.threshold"",""second.adaptation""]",exact-title,resolved,2,2,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Transfer.md,first.transfer,Transfer,needs,needs,"[""[[Resolution]]"",""[[Bearing]]"",""[[Boundary]]""]","","[""Resolution"",""Bearing"",""Boundary""]","[""first.resolution"",""first.bearing"",""first.boundary""]",exact-title,resolved,3,3,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Transfer.md,first.transfer,Transfer,holds,conditions.holds,"""[[Resolution]], [[Bearing]], and [[Boundary]] — what was borne must be determined enough to pass across a boundary""","[[Resolution]], [[Bearing]], and [[Boundary]] — what was borne must be determined enough to pass across a boundary","[""Resolution"",""Bearing"",""Boundary""]","[""first.resolution"",""first.bearing"",""first.boundary""]",exact-title,resolved,3,3,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/1_First/Resolution Conditions/Transfer.md,first.transfer,Transfer,pairs,conditions.pairs,"""[[Absorb]] — Transfer moves a resolved condition to another carrier; Absorb takes a condition in under strain. Each requires the other to be locatable.""",[[Absorb]] — Transfer moves a resolved condition to another carrier; Absorb takes a condition in under strain. Each requires the other to be locatable.,"[""Absorb""]","[""first.absorb""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
